Tanggal,Jam,Hari,Kategori,Menu,Harga,HPP,Qty,Omset,Profit,Hari_Angka,Is_Weekend
2025-01-30,21,Thursday,Makanan,Spaghetti Code (Bug Free),38000,15000,2,76000,46000,3,0
2025-01-30,21,Thursday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,3,0
2025-01-30,21,Thursday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,3,0
2025-01-30,21,Thursday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,3,0
2025-01-30,21,Thursday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,3,0
2025-01-30,21,Thursday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,3,0
2025-01-30,21,Thursday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,3,0
2025-01-30,21,Thursday,Makanan,Spaghetti Code (Bug Free),38000,15000,2,76000,46000,3,0
2025-01-30,21,Thursday,Snack,Cireng Open Source,18000,5000,1,18000,13000,3,0
2025-01-30,21,Thursday,Snack,Croissant.css,25000,10000,2,50000,30000,3,0
2025-01-30,22,Thursday,Minuman,Git Push Espresso (Double Shot),25000,5000,3,75000,60000,3,0
2025-01-30,22,Thursday,Snack,Croissant.css,25000,10000,1,25000,15000,3,0
2025-01-30,22,Thursday,Makanan,Chicken Teriyaki Repo,32000,12500,3,96000,58500,3,0
2025-01-31,8,Friday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,4,0
2025-01-31,8,Friday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,4,0
2025-01-31,8,Friday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,4,0
2025-01-31,9,Friday,Minuman,Git Push Espresso (Double Shot),25000,5000,3,75000,60000,4,0
2025-01-31,9,Friday,Minuman,Cyberpunk Cold Brew,30000,9000,3,90000,63000,4,0
2025-01-31,9,Friday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,4,0
2025-01-31,9,Friday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,4,0
2025-01-31,9,Friday,Minuman,Kopi Gula Aren Python,20000,7000,2,40000,26000,4,0
2025-01-31,9,Friday,Minuman,Cyberpunk Cold Brew,30000,9000,1,30000,21000,4,0
2025-01-31,9,Friday,Minuman,Latte.js,28000,9500,2,56000,37000,4,0
2025-01-31,10,Friday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,4,0
2025-01-31,10,Friday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,4,0
2025-01-31,10,Friday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,4,0
2025-01-31,10,Friday,Minuman,Cyberpunk Cold Brew,30000,9000,3,90000,63000,4,0
2025-01-31,10,Friday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,4,0
2025-01-31,10,Friday,Minuman,Matcha Learning,30000,11000,3,90000,57000,4,0
2025-01-31,10,Friday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,4,0
2025-01-31,11,Friday,Snack,Full Stack Platter API,35000,14000,2,70000,42000,4,0
2025-01-31,11,Friday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,4,0
2025-01-31,12,Friday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,4,0
2025-01-31,12,Friday,Minuman,Matcha Learning,30000,11000,3,90000,57000,4,0
2025-01-31,13,Friday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,4,0
2025-01-31,13,Friday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,4,0
2025-01-31,13,Friday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,4,0
2025-01-31,13,Friday,Makanan,Fish & Chips.py,40000,16000,2,80000,48000,4,0
2025-01-31,13,Friday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,4,0
2025-01-31,13,Friday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,4,0
2025-01-31,13,Friday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,4,0
2025-01-31,14,Friday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,4,0
2025-01-31,14,Friday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,4,0
2025-01-31,15,Friday,Makanan,Chicken Teriyaki Repo,32000,12500,2,64000,39000,4,0
2025-01-31,15,Friday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,4,0
2025-01-31,16,Friday,Snack,French Fries.zip,22000,7500,1,22000,14500,4,0
2025-01-31,17,Friday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,4,0
2025-01-31,17,Friday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,4,0
2025-01-31,17,Friday,Minuman,Matcha Learning,30000,11000,1,30000,19000,4,0
2025-01-31,18,Friday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,4,0
2025-01-31,18,Friday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,4,0
2025-01-31,18,Friday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,4,0
2025-01-31,18,Friday,Minuman,Cyberpunk Cold Brew,30000,9000,2,60000,42000,4,0
2025-01-31,19,Friday,Snack,Croissant.css,25000,10000,3,75000,45000,4,0
2025-01-31,19,Friday,Snack,French Fries.zip,22000,7500,3,66000,43500,4,0
2025-01-31,19,Friday,Snack,Cireng Open Source,18000,5000,2,36000,26000,4,0
2025-01-31,19,Friday,Minuman,Cloud Macchiato 200 OK,35000,12000,3,105000,69000,4,0
2025-01-31,19,Friday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,4,0
2025-01-31,19,Friday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,4,0
2025-01-31,19,Friday,Snack,Croissant.css,25000,10000,2,50000,30000,4,0
2025-01-31,19,Friday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,4,0
2025-01-31,19,Friday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,4,0
2025-01-31,19,Friday,Snack,Potato Wedges Widget,24000,8000,3,72000,48000,4,0
2025-01-31,19,Friday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,4,0
2025-01-31,19,Friday,Snack,Token Onion Rings,20000,6000,1,20000,14000,4,0
2025-01-31,20,Friday,Snack,Cireng Open Source,18000,5000,1,18000,13000,4,0
2025-01-31,20,Friday,Minuman,Java Chip Frappe,35000,11000,2,70000,48000,4,0
2025-01-31,20,Friday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,4,0
2025-01-31,20,Friday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,4,0
2025-01-31,20,Friday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,4,0
2025-01-31,20,Friday,Snack,Croissant.css,25000,10000,1,25000,15000,4,0
2025-01-31,20,Friday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,4,0
2025-01-31,20,Friday,Snack,Cireng Open Source,18000,5000,2,36000,26000,4,0
2025-01-31,20,Friday,Minuman,Ruby on Rose Tea,26000,7500,3,78000,55500,4,0
2025-01-31,21,Friday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,4,0
2025-01-31,21,Friday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,4,0
2025-01-31,21,Friday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,4,0
2025-01-31,22,Friday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,4,0
2025-02-01,8,Saturday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,5,1
2025-02-01,8,Saturday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,5,1
2025-02-01,8,Saturday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,5,1
2025-02-01,8,Saturday,Snack,Full Stack Platter API,35000,14000,2,70000,42000,5,1
2025-02-01,8,Saturday,Minuman,Latte.js,28000,9500,1,28000,18500,5,1
2025-02-01,8,Saturday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,5,1
2025-02-01,9,Saturday,Minuman,Cyberpunk Cold Brew,30000,9000,1,30000,21000,5,1
2025-02-01,9,Saturday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,5,1
2025-02-01,9,Saturday,Snack,Cireng Open Source,18000,5000,1,18000,13000,5,1
2025-02-01,9,Saturday,Minuman,Single Thread Espresso,15000,3500,2,30000,23000,5,1
2025-02-01,9,Saturday,Snack,Full Stack Platter API,35000,14000,3,105000,63000,5,1
2025-02-01,9,Saturday,Minuman,Ruby on Rose Tea,26000,7500,2,52000,37000,5,1
2025-02-01,9,Saturday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,5,1
2025-02-01,9,Saturday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,5,1
2025-02-01,9,Saturday,Minuman,Single Thread Espresso,15000,3500,1,15000,11500,5,1
2025-02-01,9,Saturday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,5,1
2025-02-01,9,Saturday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,5,1
2025-02-01,10,Saturday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,5,1
2025-02-01,10,Saturday,Minuman,Latte.js,28000,9500,1,28000,18500,5,1
2025-02-01,10,Saturday,Minuman,Blue Screen Lemonade (Seger),24000,6000,2,48000,36000,5,1
2025-02-01,10,Saturday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,5,1
2025-02-01,10,Saturday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,5,1
2025-02-01,10,Saturday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,5,1
2025-02-01,11,Saturday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,5,1
2025-02-01,11,Saturday,Makanan,Mie Goreng .NET Framework,28000,9500,2,56000,37000,5,1
2025-02-01,11,Saturday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,5,1
2025-02-01,11,Saturday,Makanan,Mie Goreng .NET Framework,28000,9500,2,56000,37000,5,1
2025-02-01,11,Saturday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,2,110000,60000,5,1
2025-02-01,12,Saturday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,5,1
2025-02-01,12,Saturday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,5,1
2025-02-01,13,Saturday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,5,1
2025-02-01,13,Saturday,Makanan,Spaghetti Code (Bug Free),38000,15000,2,76000,46000,5,1
2025-02-01,13,Saturday,Makanan,Chicken Teriyaki Repo,32000,12500,2,64000,39000,5,1
2025-02-01,13,Saturday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,5,1
2025-02-01,13,Saturday,Makanan,Sate Ayam Serverless,30000,12000,3,90000,54000,5,1
2025-02-01,13,Saturday,Makanan,Spaghetti Code (Bug Free),38000,15000,3,114000,69000,5,1
2025-02-01,13,Saturday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,5,1
2025-02-01,13,Saturday,Makanan,Sate Ayam Serverless,30000,12000,2,60000,36000,5,1
2025-02-01,14,Saturday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,5,1
2025-02-01,14,Saturday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,5,1
2025-02-01,14,Saturday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,5,1
2025-02-01,14,Saturday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,3,135000,81000,5,1
2025-02-01,14,Saturday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,5,1
2025-02-01,14,Saturday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,5,1
2025-02-01,15,Saturday,Minuman,Cloud Macchiato 200 OK,35000,12000,2,70000,46000,5,1
2025-02-01,15,Saturday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,3,165000,90000,5,1
2025-02-01,15,Saturday,Minuman,Single Thread Espresso,15000,3500,1,15000,11500,5,1
2025-02-01,16,Saturday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,5,1
2025-02-01,16,Saturday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,5,1
2025-02-01,16,Saturday,Minuman,Latte.js,28000,9500,1,28000,18500,5,1
2025-02-01,16,Saturday,Snack,Croissant.css,25000,10000,2,50000,30000,5,1
2025-02-01,17,Saturday,Minuman,Single Thread Espresso,15000,3500,1,15000,11500,5,1
2025-02-01,17,Saturday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,5,1
2025-02-01,17,Saturday,Snack,Cireng Open Source,18000,5000,1,18000,13000,5,1
2025-02-01,18,Saturday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,5,1
2025-02-01,19,Saturday,Minuman,Kopi Gula Aren Python,20000,7000,2,40000,26000,5,1
2025-02-01,19,Saturday,Snack,French Fries.zip,22000,7500,1,22000,14500,5,1
2025-02-01,19,Saturday,Minuman,Single Thread Espresso,15000,3500,1,15000,11500,5,1
2025-02-01,19,Saturday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,5,1
2025-02-01,19,Saturday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,5,1
2025-02-01,20,Saturday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,5,1
2025-02-01,20,Saturday,Snack,Full Stack Platter API,35000,14000,2,70000,42000,5,1
2025-02-01,20,Saturday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,2,90000,54000,5,1
2025-02-01,20,Saturday,Snack,Token Onion Rings,20000,6000,2,40000,28000,5,1
2025-02-01,20,Saturday,Makanan,Fish & Chips.py,40000,16000,2,80000,48000,5,1
2025-02-01,20,Saturday,Snack,Potato Wedges Widget,24000,8000,3,72000,48000,5,1
2025-02-01,20,Saturday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,5,1
2025-02-01,21,Saturday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,5,1
2025-02-01,21,Saturday,Snack,Croissant.css,25000,10000,2,50000,30000,5,1
2025-02-01,21,Saturday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,5,1
2025-02-01,21,Saturday,Minuman,Single Thread Espresso,15000,3500,2,30000,23000,5,1
2025-02-01,21,Saturday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,5,1
2025-02-01,21,Saturday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,5,1
2025-02-01,21,Saturday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,5,1
2025-02-01,21,Saturday,Snack,Cireng Open Source,18000,5000,1,18000,13000,5,1
2025-02-01,21,Saturday,Snack,French Fries.zip,22000,7500,1,22000,14500,5,1
2025-02-01,21,Saturday,Snack,Croissant.css,25000,10000,3,75000,45000,5,1
2025-02-01,21,Saturday,Minuman,Matcha Learning,30000,11000,2,60000,38000,5,1
2025-02-01,21,Saturday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,5,1
2025-02-01,21,Saturday,Snack,Token Onion Rings,20000,6000,1,20000,14000,5,1
2025-02-01,21,Saturday,Snack,Cireng Open Source,18000,5000,1,18000,13000,5,1
2025-02-01,21,Saturday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,5,1
2025-02-01,21,Saturday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,5,1
2025-02-01,21,Saturday,Minuman,Kopi Gula Aren Python,20000,7000,3,60000,39000,5,1
2025-02-01,21,Saturday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,5,1
2025-02-01,21,Saturday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,5,1
2025-02-01,21,Saturday,Snack,French Fries.zip,22000,7500,1,22000,14500,5,1
2025-02-01,21,Saturday,Minuman,Blue Screen Lemonade (Seger),24000,6000,2,48000,36000,5,1
2025-02-01,22,Saturday,Minuman,Matcha Learning,30000,11000,1,30000,19000,5,1
2025-02-01,22,Saturday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,5,1
2025-02-01,22,Saturday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,5,1
2025-02-02,8,Sunday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,6,1
2025-02-02,8,Sunday,Minuman,Latte.js,28000,9500,1,28000,18500,6,1
2025-02-02,8,Sunday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,6,1
2025-02-02,8,Sunday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,6,1
2025-02-02,8,Sunday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,6,1
2025-02-02,8,Sunday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,6,1
2025-02-02,8,Sunday,Minuman,Matcha Learning,30000,11000,2,60000,38000,6,1
2025-02-02,9,Sunday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,6,1
2025-02-02,9,Sunday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,6,1
2025-02-02,9,Sunday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,6,1
2025-02-02,9,Sunday,Minuman,Null Pointer Americano,22000,4500,3,66000,52500,6,1
2025-02-02,9,Sunday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,6,1
2025-02-02,9,Sunday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,6,1
2025-02-02,9,Sunday,Minuman,Latte.js,28000,9500,3,84000,55500,6,1
2025-02-02,9,Sunday,Minuman,Cookies & Cache Frappe,38000,14500,3,114000,70500,6,1
2025-02-02,10,Sunday,Minuman,Cloud Macchiato 200 OK,35000,12000,2,70000,46000,6,1
2025-02-02,10,Sunday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,6,1
2025-02-02,10,Sunday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,6,1
2025-02-02,10,Sunday,Makanan,Spaghetti Code (Bug Free),38000,15000,2,76000,46000,6,1
2025-02-02,11,Sunday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,6,1
2025-02-02,11,Sunday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,6,1
2025-02-02,11,Sunday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,6,1
2025-02-02,11,Sunday,Makanan,Fish & Chips.py,40000,16000,2,80000,48000,6,1
2025-02-02,11,Sunday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,2,90000,54000,6,1
2025-02-02,11,Sunday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,6,1
2025-02-02,11,Sunday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,6,1
2025-02-02,11,Sunday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,2,110000,60000,6,1
2025-02-02,12,Sunday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,6,1
2025-02-02,12,Sunday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,6,1
2025-02-02,12,Sunday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,6,1
2025-02-02,12,Sunday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,6,1
2025-02-02,12,Sunday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,6,1
2025-02-02,13,Sunday,Minuman,Java Chip Frappe,35000,11000,3,105000,72000,6,1
2025-02-02,13,Sunday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,6,1
2025-02-02,13,Sunday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,6,1
2025-02-02,13,Sunday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,6,1
2025-02-02,13,Sunday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,6,1
2025-02-02,13,Sunday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,6,1
2025-02-02,13,Sunday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,6,1
2025-02-02,13,Sunday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,6,1
2025-02-02,13,Sunday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,6,1
2025-02-02,13,Sunday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,6,1
2025-02-02,13,Sunday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,6,1
2025-02-02,13,Sunday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,6,1
2025-02-02,13,Sunday,Makanan,Mie Goreng .NET Framework,28000,9500,2,56000,37000,6,1
2025-02-02,13,Sunday,Snack,Cireng Open Source,18000,5000,1,18000,13000,6,1
2025-02-02,14,Sunday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,6,1
2025-02-02,14,Sunday,Snack,French Fries.zip,22000,7500,1,22000,14500,6,1
2025-02-02,14,Sunday,Snack,Token Onion Rings,20000,6000,1,20000,14000,6,1
2025-02-02,14,Sunday,Minuman,Kopi Gula Aren Python,20000,7000,2,40000,26000,6,1
2025-02-02,14,Sunday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,2,110000,60000,6,1
2025-02-02,14,Sunday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,6,1
2025-02-02,14,Sunday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,3,135000,81000,6,1
2025-02-02,15,Sunday,Snack,Token Onion Rings,20000,6000,1,20000,14000,6,1
2025-02-02,15,Sunday,Minuman,Latte.js,28000,9500,1,28000,18500,6,1
2025-02-02,16,Sunday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,6,1
2025-02-02,16,Sunday,Snack,Croissant.css,25000,10000,1,25000,15000,6,1
2025-02-02,16,Sunday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,6,1
2025-02-02,17,Sunday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,6,1
2025-02-02,17,Sunday,Minuman,Cloud Macchiato 200 OK,35000,12000,2,70000,46000,6,1
2025-02-02,17,Sunday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,6,1
2025-02-02,17,Sunday,Snack,Croissant.css,25000,10000,1,25000,15000,6,1
2025-02-02,17,Sunday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,6,1
2025-02-02,17,Sunday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,6,1
2025-02-02,17,Sunday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,6,1
2025-02-02,17,Sunday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,6,1
2025-02-02,17,Sunday,Minuman,Java Chip Frappe,35000,11000,2,70000,48000,6,1
2025-02-02,17,Sunday,Snack,Full Stack Platter API,35000,14000,2,70000,42000,6,1
2025-02-02,18,Sunday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,6,1
2025-02-02,18,Sunday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,6,1
2025-02-02,18,Sunday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,6,1
2025-02-02,18,Sunday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,6,1
2025-02-02,18,Sunday,Snack,Potato Wedges Widget,24000,8000,2,48000,32000,6,1
2025-02-02,18,Sunday,Snack,Firewall Nachos (Pedas),28000,11000,2,56000,34000,6,1
2025-02-02,18,Sunday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,6,1
2025-02-02,19,Sunday,Snack,Cireng Open Source,18000,5000,1,18000,13000,6,1
2025-02-02,19,Sunday,Minuman,Kopi Gula Aren Python,20000,7000,3,60000,39000,6,1
2025-02-02,19,Sunday,Snack,Croissant.css,25000,10000,1,25000,15000,6,1
2025-02-02,19,Sunday,Snack,French Fries.zip,22000,7500,2,44000,29000,6,1
2025-02-02,19,Sunday,Minuman,Null Pointer Americano,22000,4500,2,44000,35000,6,1
2025-02-02,19,Sunday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,6,1
2025-02-02,19,Sunday,Snack,Cireng Open Source,18000,5000,1,18000,13000,6,1
2025-02-02,19,Sunday,Minuman,Kopi Gula Aren Python,20000,7000,3,60000,39000,6,1
2025-02-02,19,Sunday,Snack,Token Onion Rings,20000,6000,1,20000,14000,6,1
2025-02-02,19,Sunday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,6,1
2025-02-02,19,Sunday,Snack,Full Stack Platter API,35000,14000,2,70000,42000,6,1
2025-02-02,19,Sunday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,6,1
2025-02-02,19,Sunday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,6,1
2025-02-02,19,Sunday,Makanan,Fish & Chips.py,40000,16000,3,120000,72000,6,1
2025-02-02,19,Sunday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,6,1
2025-02-02,20,Sunday,Minuman,Git Push Espresso (Double Shot),25000,5000,2,50000,40000,6,1
2025-02-02,20,Sunday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,6,1
2025-02-02,20,Sunday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,6,1
2025-02-02,20,Sunday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,2,90000,54000,6,1
2025-02-02,20,Sunday,Snack,Token Onion Rings,20000,6000,1,20000,14000,6,1
2025-02-02,20,Sunday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,6,1
2025-02-02,20,Sunday,Snack,Croissant.css,25000,10000,1,25000,15000,6,1
2025-02-02,21,Sunday,Snack,Token Onion Rings,20000,6000,1,20000,14000,6,1
2025-02-02,21,Sunday,Minuman,Cyberpunk Cold Brew,30000,9000,2,60000,42000,6,1
2025-02-02,21,Sunday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,6,1
2025-02-02,21,Sunday,Minuman,Matcha Learning,30000,11000,3,90000,57000,6,1
2025-02-02,21,Sunday,Snack,Cireng Open Source,18000,5000,1,18000,13000,6,1
